,any_digital_payment,applied_for_mobile_loan,no_mobile_account_too_expensive,world_bank_region,saved_bank,made_utility_payment,saved_money,received_public_pension,recieved_agricultural_payment,emergency_fund_access,mobile_money_transaction,account_ownership,agri_payment_mobile,no_account_documentation,agri_payment_bank,no_account_too_expensive,account_usage,age,survey_year,no_account_insufficient_funds,respondent_id,financial_instituion_account,no_account_family_member,adult_population,store_money_account,agriculture_payment_method,education_level,emergency_funds,received_acc_balance_info,high_withdrawal_fee_wages,survey_weight,borrowed_from_family_friends,debit_card_ownership,income_quintile,wages_card,sent_domestic_remittance_account,account_ownership,employment_status,no_account_lack_of_trust,wages_mobile,ever_had_mobile_money_account,economy,account_transaction_activity,debit_card_ownership,no_account_distance,ever_had_bank_account,financial_health_indicator,agri_payment_card,mobile_money_usage,received_wages,wage_payment_method,merchantpay_dig,borrowed_money,no_mobile_account_lack_documentation,saved_mobile_money,utility_payment_cash,received_goverment_transfer,utility_payment_bank,borrowed_from_savings_club,emergency_fund_source,mobile_money_activity,mobile_money_account,agricultural_payment_mobile,wages_bank_account,economycode,received_agriculture_payment,utility_payment,recieved_wages,received_transfers,credit_card_ownership,borrowed_from_formal_bank,female,agriculture_payment_account,no_mobile_agents_far,mobile_money_send_recieve,utility_payment_mobile,codes_found,gender,age_group
887,1.0,2.0,1.0,East Asia & Pacific (excluding high income),2.0,2.0,1.0,2.0,1.0,3.0,,1,2.0,,2.0,,1.0,67.0,2021,,162141804,1,,58246340.0,2.0,,2.0,2.0,1.0,,0.858751407,2.0,,Q3,,2.0,1.0,1.0,,,1.0,Thailand,1.0,2,,,,1.0,,4.0,,0.0,0.0,2.0,2.0,,2.0,,,3.0,,0.0,,,THA,2.0,4.0,2.0,4.0,1.0,2.0,2,,2.0,,,False,Male,60_69
888,1.0,2.0,1.0,East Asia & Pacific (excluding high income),2.0,1.0,0.0,2.0,1.0,3.0,1.0,1,2.0,,2.0,,1.0,55.0,2021,,122625986,1,,58246340.0,,,1.0,2.0,2.0,,0.335071811,2.0,2.0,Q2,,1.0,1.0,1.0,,,2.0,Thailand,2.0,1,,,,1.0,2.0,4.0,,1.0,1.0,1.0,2.0,,1.0,2.0,,3.0,1.0,1.0,1.0,,THA,2.0,1.0,2.0,1.0,1.0,2.0,2,1.0,1.0,1.0,1.0,False,Male,50_59
889,1.0,2.0,2.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,,1,,,,,2.0,67.0,2021,,122754090,1,,58246340.0,,,2.0,1.0,2.0,,1.180640086,2.0,,Q3,,1.0,1.0,1.0,,,1.0,Thailand,2.0,2,,,,,,4.0,,0.0,0.0,,2.0,1.0,1.0,2.0,,3.0,,0.0,2.0,,THA,4.0,2.0,2.0,1.0,1.0,2.0,1,1.0,2.0,,2.0,False,Female,60_69
890,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,2.0,,1,,,,,1.0,38.0,2021,,143194255,1,,58246340.0,,,3.0,2.0,1.0,2.0,0.289066686,2.0,,Q4,,1.0,1.0,1.0,,2.0,1.0,Thailand,2.0,2,,,,,,1.0,2.0,1.0,0.0,3.0,1.0,,1.0,1.0,2.0,2.0,,0.0,2.0,1.0,THA,4.0,1.0,1.0,1.0,1.0,2.0,1,1.0,1.0,,1.0,False,Female,30_39
891,1.0,2.0,2.0,East Asia & Pacific (excluding high income),2.0,2.0,0.0,1.0,2.0,1.0,,1,,,,,2.0,63.0,2021,,132342561,1,,58246340.0,,,3.0,2.0,,2.0,0.570909495,2.0,,Q3,,1.0,1.0,1.0,,2.0,2.0,Thailand,2.0,2,,,2.0,,,1.0,2.0,0.0,1.0,,2.0,,1.0,,,1.0,,0.0,2.0,1.0,THA,4.0,4.0,1.0,1.0,2.0,2.0,2,1.0,2.0,,,False,Male,60_69
892,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,2.0,,1,,,,,1.0,37.0,2021,,152107802,1,,58246340.0,,,1.0,1.0,,,0.959113692,2.0,2.0,Q3,,2.0,1.0,1.0,,,1.0,Thailand,2.0,1,,,4.0,,,4.0,,1.0,0.0,4.0,2.0,,1.0,1.0,,2.0,,1.0,1.0,,THA,4.0,1.0,2.0,1.0,2.0,2.0,1,1.0,1.0,,2.0,False,Female,30_39
893,1.0,2.0,2.0,East Asia & Pacific (excluding high income),2.0,2.0,1.0,2.0,2.0,2.0,1.0,1,,,,,1.0,26.0,2021,,137609567,1,,58246340.0,,,2.0,2.0,1.0,1.0,1.407413836,1.0,1.0,Q4,,2.0,1.0,1.0,,2.0,2.0,Thailand,2.0,1,,,3.0,,2.0,1.0,2.0,1.0,1.0,,2.0,,1.0,,,1.0,2.0,1.0,2.0,1.0,THA,4.0,4.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,,False,Female,23_29
894,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,,1,,,,,1.0,39.0,2021,,158892811,1,,58246340.0,,,2.0,5.0,2.0,,0.227863973,1.0,1.0,Q3,,2.0,1.0,1.0,,,2.0,Thailand,2.0,1,,,1.0,,,4.0,,1.0,1.0,3.0,2.0,,1.0,2.0,,3.0,,1.0,1.0,,THA,4.0,1.0,2.0,1.0,1.0,2.0,1,2.0,1.0,,1.0,False,Female,30_39
895,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,1.0,3.0,,1,1.0,,1.0,,1.0,51.0,2021,,159611540,1,,58246340.0,1.0,,3.0,1.0,1.0,2.0,0.681871458,2.0,2.0,Q5 Highest,,1.0,1.0,1.0,,2.0,1.0,Thailand,1.0,1,,,2.0,,,1.0,2.0,1.0,1.0,3.0,2.0,,1.0,2.0,,3.0,,1.0,1.0,1.0,THA,1.0,1.0,1.0,1.0,1.0,1.0,1,2.0,1.0,,1.0,False,Female,50_59
896,1.0,2.0,2.0,East Asia & Pacific (excluding high income),1.0,2.0,1.0,2.0,2.0,3.0,,1,,,,,1.0,18.0,2021,,111186389,1,,58246340.0,2.0,,2.0,2.0,,,1.944532089,2.0,2.0,Q4,,2.0,1.0,1.0,,,1.0,Thailand,1.0,1,,,4.0,,,4.0,,0.0,0.0,,2.0,,2.0,,,3.0,,0.0,,,THA,4.0,4.0,2.0,4.0,1.0,2.0,2,,1.0,,,False,Male,18_22
897,1.0,2.0,2.0,East Asia & Pacific (excluding high income),2.0,2.0,0.0,1.0,1.0,,,1,2.0,,2.0,,1.0,,2021,,143644053,1,,58246340.0,,,2.0,7.0,2.0,,1.159287731,2.0,2.0,Q1 Lowest,,2.0,1.0,2.0,,,2.0,Thailand,2.0,1,,,3.0,1.0,,4.0,,0.0,0.0,,2.0,,1.0,,,,,0.0,2.0,,THA,2.0,4.0,2.0,1.0,1.0,2.0,2,1.0,2.0,,,False,Male,
898,1.0,2.0,2.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,,1,,,,,1.0,35.0,2021,,197125292,1,,58246340.0,1.0,,3.0,1.0,2.0,1.0,0.138056999,2.0,2.0,Q5 Highest,,1.0,1.0,1.0,,3.0,2.0,Thailand,1.0,1,,,2.0,,,1.0,2.0,1.0,1.0,,2.0,,1.0,1.0,,3.0,,1.0,1.0,1.0,THA,4.0,1.0,1.0,1.0,1.0,2.0,1,1.0,1.0,,1.0,False,Female,30_39
899,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,2.0,1.0,2.0,2.0,2.0,,1,,,,,1.0,23.0,2021,,166422841,1,,58246340.0,,,1.0,2.0,2.0,2.0,2.422744642,2.0,1.0,Q5 Highest,,1.0,1.0,1.0,,2.0,1.0,Thailand,2.0,1,,,2.0,,,1.0,2.0,1.0,0.0,3.0,1.0,,1.0,,2.0,3.0,,1.0,1.0,1.0,THA,4.0,4.0,1.0,1.0,1.0,2.0,2,2.0,1.0,,,False,Male,23_29
900,1.0,2.0,2.0,East Asia & Pacific (excluding high income),1.0,2.0,1.0,2.0,2.0,3.0,,1,,,,,1.0,57.0,2021,,192506940,1,,58246340.0,1.0,,3.0,1.0,2.0,2.0,0.199301538,2.0,2.0,Q4,,2.0,1.0,1.0,,2.0,1.0,Thailand,1.0,1,,,,,,1.0,2.0,1.0,1.0,,2.0,,2.0,,,3.0,,0.0,,1.0,THA,4.0,4.0,1.0,4.0,1.0,2.0,2,,2.0,,,False,Male,50_59
901,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,1.0,,1,,,,,1.0,66.0,2021,,128107401,1,,58246340.0,1.0,,3.0,4.0,1.0,2.0,0.302773876,2.0,1.0,Q3,,2.0,1.0,1.0,,2.0,1.0,Thailand,1.0,1,,,,,,1.0,2.0,1.0,1.0,3.0,2.0,,2.0,1.0,,1.0,,0.0,,1.0,THA,4.0,1.0,1.0,4.0,1.0,2.0,2,,1.0,,1.0,False,Male,60_69
902,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,2.0,1.0,2.0,2.0,2.0,1.0,1,,,,,1.0,32.0,2021,,149238223,1,,58246340.0,,,2.0,2.0,1.0,,0.765185414,2.0,2.0,Q4,,1.0,1.0,1.0,,,2.0,Thailand,2.0,1,,,3.0,,2.0,4.0,,1.0,0.0,3.0,2.0,,1.0,,,1.0,1.0,1.0,2.0,,THA,4.0,4.0,2.0,1.0,1.0,2.0,1,1.0,1.0,1.0,,False,Female,30_39
903,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,1.0,1,,,,,1.0,31.0,2021,,177336488,1,,58246340.0,,1.0,3.0,2.0,1.0,2.0,0.969361303,2.0,,Q4,,1.0,1.0,1.0,,1.0,1.0,Thailand,2.0,2,,,,,2.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,1.0,2.0,,3.0,1.0,1.0,2.0,1.0,THA,4.0,2.0,1.0,2.0,1.0,2.0,1,2.0,1.0,2.0,2.0,False,Female,30_39
904,1.0,2.0,2.0,East Asia & Pacific (excluding high income),2.0,1.0,1.0,2.0,2.0,,,1,,,,,2.0,50.0,2021,,194036591,1,,58246340.0,,,2.0,8.0,1.0,,1.119834655,2.0,2.0,Q3,,2.0,1.0,1.0,,,1.0,Thailand,2.0,1,,,,,,4.0,,0.0,0.0,,2.0,1.0,1.0,2.0,,,,1.0,1.0,,THA,4.0,2.0,2.0,1.0,1.0,2.0,2,2.0,2.0,,2.0,False,Male,50_59
905,1.0,2.0,2.0,East Asia & Pacific (excluding high income),1.0,2.0,1.0,2.0,2.0,3.0,,1,,,,,2.0,,2021,,118936578,1,,58246340.0,,,3.0,3.0,1.0,2.0,0.138056999,2.0,2.0,Q3,,2.0,1.0,1.0,,2.0,1.0,Thailand,2.0,1,,,,,,1.0,2.0,1.0,1.0,,2.0,,2.0,,,3.0,,0.0,,1.0,THA,4.0,4.0,1.0,4.0,1.0,2.0,2,,2.0,,,False,Male,
906,1.0,2.0,2.0,East Asia & Pacific (excluding high income),2.0,1.0,0.0,2.0,2.0,1.0,,1,,,,,2.0,37.0,2021,,188631615,1,,58246340.0,,2.0,1.0,4.0,1.0,2.0,0.868417419,1.0,2.0,Q1 Lowest,,2.0,2.0,1.0,,2.0,2.0,Thailand,2.0,1,,,3.0,,,1.0,2.0,0.0,1.0,,2.0,1.0,1.0,2.0,,1.0,,0.0,2.0,1.0,THA,4.0,2.0,1.0,1.0,1.0,1.0,1,2.0,2.0,,2.0,False,Female,30_39
907,1.0,1.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,1.0,1.0,2.0,1.0,1,2.0,,1.0,,1.0,36.0,2021,,144487008,1,,58246340.0,1.0,,2.0,2.0,1.0,1.0,0.82171974,1.0,,Q5 Highest,,3.0,1.0,1.0,,1.0,1.0,Thailand,1.0,2,,,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,1.0,,3.0,1.0,1.0,2.0,1.0,THA,1.0,1.0,1.0,4.0,1.0,1.0,2,1.0,1.0,1.0,2.0,False,Male,30_39
908,1.0,2.0,1.0,East Asia & Pacific (excluding high income),2.0,1.0,0.0,2.0,1.0,3.0,1.0,1,2.0,,2.0,,1.0,35.0,2021,,112627653,1,,58246340.0,,,3.0,2.0,,,0.672984322,1.0,2.0,Q2,,2.0,1.0,1.0,,,2.0,Thailand,2.0,1,,,,1.0,2.0,4.0,,1.0,1.0,3.0,2.0,,2.0,1.0,,3.0,1.0,1.0,,,THA,2.0,1.0,2.0,4.0,1.0,2.0,2,,1.0,1.0,1.0,False,Male,30_39
909,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,2.0,1.0,1,,,,,1.0,29.0,2021,,145079177,1,,58246340.0,,,3.0,2.0,1.0,,1.067496643,2.0,1.0,Q4,,1.0,1.0,2.0,,,2.0,Thailand,2.0,1,,,2.0,,2.0,4.0,,1.0,1.0,2.0,2.0,,1.0,1.0,,2.0,1.0,1.0,1.0,,THA,4.0,1.0,2.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,False,Female,23_29
910,0.0,2.0,2.0,East Asia & Pacific (excluding high income),2.0,1.0,0.0,2.0,2.0,,,1,,,,,2.0,40.0,2021,,127062297,1,,58246340.0,,,2.0,8.0,,,5.714441691,2.0,,Q2,,2.0,2.0,1.0,,,2.0,Thailand,2.0,2,,,,,,4.0,,0.0,0.0,,2.0,1.0,2.0,2.0,,,,0.0,,,THA,4.0,2.0,2.0,4.0,1.0,2.0,1,,2.0,,2.0,False,Female,40_49
911,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,1.0,1,,,,,1.0,20.0,2021,,203857625,1,,58246340.0,,,2.0,2.0,1.0,,3.136517015,2.0,2.0,Q5 Highest,,1.0,1.0,2.0,,,2.0,Thailand,2.0,1,,,2.0,,2.0,4.0,,1.0,0.0,1.0,2.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,THA,4.0,2.0,2.0,1.0,1.0,2.0,1,2.0,1.0,2.0,2.0,False,Female,18_22
912,1.0,2.0,1.0,East Asia & Pacific (excluding high income),2.0,1.0,1.0,2.0,2.0,3.0,,1,,,,,1.0,31.0,2021,,145800606,1,,58246340.0,1.0,,3.0,4.0,1.0,2.0,0.733215213,2.0,1.0,Q5 Highest,,1.0,1.0,1.0,,2.0,1.0,Thailand,1.0,1,,,2.0,,,1.0,2.0,1.0,1.0,3.0,2.0,,1.0,2.0,,3.0,,1.0,1.0,1.0,THA,4.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,,1.0,False,Female,30_39
913,1.0,1.0,1.0,East Asia & Pacific (excluding high income),2.0,1.0,0.0,2.0,2.0,1.0,,1,,,,,1.0,51.0,2021,,134683808,1,,58246340.0,,,3.0,2.0,,,0.138056999,1.0,,Q3,1.0,2.0,1.0,1.0,,2.0,2.0,Thailand,2.0,2,,,3.0,,,2.0,2.0,1.0,1.0,3.0,2.0,,1.0,1.0,,1.0,,1.0,1.0,2.0,THA,4.0,1.0,1.0,1.0,1.0,2.0,1,1.0,1.0,,1.0,False,Female,50_59
914,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,2.0,1.0,1,,,,,1.0,53.0,2021,,111545534,1,,58246340.0,1.0,,2.0,4.0,,2.0,0.846195817,2.0,,Q5 Highest,,2.0,1.0,1.0,,2.0,1.0,Thailand,1.0,2,,,1.0,,2.0,1.0,2.0,1.0,1.0,3.0,2.0,,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,THA,4.0,1.0,1.0,1.0,1.0,2.0,1,1.0,1.0,1.0,1.0,False,Female,50_59
915,1.0,2.0,1.0,East Asia & Pacific (excluding high income),2.0,1.0,0.0,2.0,1.0,1.0,1.0,1,2.0,,2.0,,1.0,52.0,2021,,164465468,1,,58246340.0,,,1.0,4.0,1.0,2.0,0.906454961,1.0,2.0,Q4,,1.0,1.0,1.0,,1.0,2.0,Thailand,2.0,1,,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,,1.0,1.0,1.0,2.0,1.0,THA,2.0,2.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,False,Female,50_59
916,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,2.0,1,,,,,1.0,33.0,2021,,139310772,1,,58246340.0,,,3.0,1.0,1.0,2.0,0.838403302,2.0,,Q4,,2.0,1.0,1.0,,1.0,2.0,Thailand,2.0,2,,,,,2.0,1.0,2.0,1.0,0.0,1.0,2.0,,2.0,1.0,,2.0,1.0,1.0,,1.0,THA,4.0,1.0,1.0,4.0,1.0,2.0,2,,1.0,2.0,1.0,False,Male,30_39
917,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,,1,,,,,1.0,42.0,2021,,118251090,1,,58246340.0,,,2.0,1.0,2.0,2.0,2.359762718,1.0,2.0,Q3,,2.0,1.0,1.0,,2.0,1.0,Thailand,2.0,1,,,,,,1.0,2.0,1.0,1.0,3.0,2.0,,1.0,2.0,,2.0,,1.0,1.0,1.0,THA,4.0,1.0,1.0,1.0,1.0,2.0,2,1.0,1.0,,1.0,False,Male,40_49
918,1.0,2.0,2.0,East Asia & Pacific (excluding high income),2.0,2.0,0.0,2.0,2.0,3.0,,1,,2.0,,2.0,,33.0,2021,2.0,115653644,0,2.0,58246340.0,,,1.0,2.0,,,1.829258135,2.0,,Q1 Lowest,2.0,1.0,,1.0,1.0,2.0,2.0,Thailand,,2,2.0,,1.0,,,3.0,2.0,0.0,0.0,,2.0,,1.0,,,2.0,,1.0,1.0,2.0,THA,4.0,4.0,1.0,1.0,,2.0,2,2.0,2.0,,,False,Male,30_39
919,0.0,2.0,2.0,East Asia & Pacific (excluding high income),2.0,2.0,1.0,2.0,2.0,2.0,,0,,2.0,,2.0,,19.0,2021,2.0,145025619,0,2.0,58246340.0,,,2.0,2.0,,,0.752258138,1.0,,Q1 Lowest,,1.0,,1.0,2.0,,1.0,Thailand,,2,2.0,2.0,1.0,,,4.0,,0.0,1.0,,2.0,,2.0,,,1.0,,0.0,,,THA,4.0,4.0,2.0,4.0,,2.0,1,,1.0,,,False,Female,18_22
920,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,,1,,,,,1.0,45.0,2021,,139727058,1,,58246340.0,1.0,,3.0,1.0,2.0,2.0,0.235072786,2.0,1.0,Q5 Highest,,1.0,1.0,1.0,,2.0,1.0,Thailand,1.0,1,,,1.0,,,1.0,2.0,1.0,1.0,2.0,2.0,,2.0,1.0,,3.0,,0.0,,1.0,THA,4.0,1.0,1.0,4.0,1.0,2.0,2,,1.0,,1.0,False,Male,40_49
921,1.0,2.0,1.0,East Asia & Pacific (excluding high income),2.0,2.0,0.0,2.0,2.0,2.0,,1,,,,,1.0,47.0,2021,,153121336,1,,58246340.0,1.0,,3.0,2.0,1.0,2.0,0.202950498,1.0,1.0,Q4,,1.0,2.0,1.0,,1.0,2.0,Thailand,1.0,1,,,2.0,,,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,,,2.0,,1.0,1.0,1.0,THA,4.0,4.0,1.0,1.0,1.0,1.0,1,1.0,2.0,,,False,Female,40_49
922,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,1.0,1,,,,,1.0,29.0,2021,,148242353,1,,58246340.0,,,2.0,1.0,1.0,2.0,1.162450402,2.0,1.0,Q2,,1.0,1.0,1.0,,1.0,1.0,Thailand,2.0,1,,,,,2.0,1.0,2.0,1.0,0.0,1.0,2.0,,1.0,1.0,,3.0,1.0,1.0,1.0,1.0,THA,4.0,1.0,1.0,1.0,1.0,2.0,1,1.0,1.0,1.0,1.0,False,Female,23_29
923,1.0,2.0,2.0,East Asia & Pacific (excluding high income),2.0,2.0,1.0,2.0,2.0,3.0,,1,,,,,1.0,54.0,2021,,138068732,1,,58246340.0,,,1.0,3.0,2.0,2.0,5.714441691,2.0,2.0,Q5 Highest,,2.0,1.0,1.0,,2.0,2.0,Thailand,2.0,1,,,2.0,,,1.0,2.0,1.0,1.0,,2.0,,1.0,,,1.0,,1.0,1.0,1.0,THA,4.0,4.0,1.0,1.0,1.0,1.0,1,1.0,2.0,,,False,Female,50_59
924,1.0,2.0,2.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,,1,,,,,1.0,37.0,2021,,200218523,1,,58246340.0,,,3.0,2.0,1.0,2.0,0.138056999,2.0,,Q5 Highest,,1.0,2.0,1.0,,2.0,2.0,Thailand,2.0,2,,,,,,1.0,2.0,1.0,0.0,,2.0,1.0,1.0,2.0,,3.0,,1.0,1.0,1.0,THA,4.0,2.0,1.0,1.0,1.0,2.0,2,2.0,1.0,,2.0,False,Male,30_39
925,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,,1,,,,,1.0,40.0,2021,,146557609,1,,58246340.0,,,3.0,2.0,1.0,2.0,0.422313498,2.0,1.0,Q4,,1.0,1.0,1.0,,2.0,1.0,Thailand,2.0,1,,,,,,1.0,2.0,1.0,1.0,3.0,2.0,,2.0,1.0,,2.0,,0.0,,1.0,THA,4.0,1.0,1.0,4.0,1.0,1.0,2,,1.0,,1.0,False,Male,40_49
926,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,2.0,1.0,2.0,2.0,4.0,,1,,,,,1.0,31.0,2021,,111852716,1,,58246340.0,,,2.0,2.0,1.0,2.0,1.407413836,2.0,2.0,Q2,,2.0,1.0,1.0,,2.0,1.0,Thailand,2.0,1,,,3.0,,,1.0,2.0,1.0,0.0,3.0,2.0,,1.0,,,2.0,,1.0,1.0,1.0,THA,4.0,4.0,1.0,1.0,1.0,2.0,1,1.0,2.0,,,False,Female,30_39
927,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,1.0,2.0,1.0,1,2.0,,2.0,,1.0,38.0,2021,,193939882,1,,58246340.0,2.0,,2.0,2.0,1.0,,0.227863973,1.0,1.0,Q1 Lowest,1.0,1.0,1.0,1.0,,2.0,1.0,Thailand,1.0,1,,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,,2.0,1.0,,1.0,1.0,1.0,,2.0,THA,2.0,1.0,1.0,4.0,1.0,2.0,1,,1.0,1.0,1.0,False,Female,30_39
928,1.0,2.0,1.0,East Asia & Pacific (excluding high income),2.0,1.0,0.0,2.0,2.0,2.0,,1,,,,,1.0,50.0,2021,,145383971,1,,58246340.0,1.0,,3.0,4.0,2.0,2.0,0.138056999,1.0,,Q5 Highest,,1.0,1.0,1.0,,1.0,2.0,Thailand,1.0,2,,,1.0,,,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,,1.0,,1.0,1.0,1.0,THA,4.0,2.0,1.0,1.0,1.0,2.0,1,1.0,1.0,,2.0,False,Female,50_59
929,1.0,2.0,2.0,East Asia & Pacific (excluding high income),2.0,1.0,1.0,1.0,1.0,3.0,,1,2.0,,2.0,,2.0,52.0,2021,,199298646,1,,58246340.0,,,2.0,2.0,2.0,,4.205264729,1.0,1.0,Q3,,1.0,1.0,2.0,,,1.0,Thailand,2.0,1,,,,2.0,,4.0,,0.0,1.0,,2.0,1.0,2.0,2.0,,3.0,,0.0,2.0,,THA,3.0,2.0,2.0,4.0,1.0,2.0,2,1.0,2.0,,2.0,False,Male,50_59
930,1.0,2.0,1.0,East Asia & Pacific (excluding high income),2.0,1.0,0.0,2.0,2.0,1.0,1.0,1,,,,,1.0,53.0,2021,,171484655,1,,58246340.0,,,3.0,5.0,1.0,1.0,0.157862851,1.0,2.0,Q3,,1.0,1.0,1.0,,1.0,2.0,Thailand,2.0,1,,,2.0,,2.0,1.0,2.0,1.0,1.0,3.0,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,THA,4.0,1.0,1.0,1.0,1.0,2.0,2,1.0,1.0,1.0,1.0,False,Male,50_59
931,1.0,2.0,1.0,East Asia & Pacific (excluding high income),2.0,1.0,0.0,2.0,2.0,3.0,1.0,1,,,,,1.0,38.0,2021,,129989941,1,,58246340.0,1.0,,3.0,4.0,2.0,2.0,0.289717453,2.0,1.0,Q5 Highest,,1.0,1.0,1.0,,2.0,2.0,Thailand,1.0,1,,,1.0,,2.0,1.0,2.0,1.0,1.0,1.0,2.0,,2.0,1.0,,2.0,1.0,1.0,,1.0,THA,4.0,1.0,1.0,4.0,1.0,1.0,2,,1.0,1.0,1.0,False,Male,30_39
932,1.0,2.0,2.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,1.0,3.0,,1,2.0,,2.0,,2.0,21.0,2021,,152701474,1,,58246340.0,,,1.0,1.0,,,5.714441691,2.0,1.0,Q4,,2.0,2.0,1.0,,,2.0,Thailand,2.0,1,,,2.0,1.0,,4.0,,0.0,0.0,,2.0,1.0,2.0,2.0,,1.0,,0.0,,,THA,2.0,2.0,2.0,4.0,1.0,2.0,2,,2.0,,2.0,False,Male,18_22
933,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,2.0,1.0,2.0,2.0,3.0,,1,,,,,1.0,49.0,2021,,130145865,1,,58246340.0,1.0,,3.0,1.0,1.0,2.0,0.381592008,2.0,,Q4,,2.0,1.0,1.0,,2.0,1.0,Thailand,1.0,2,,,,,,1.0,2.0,1.0,1.0,3.0,2.0,,2.0,,,3.0,,0.0,,1.0,THA,4.0,4.0,1.0,4.0,1.0,2.0,1,,1.0,,,False,Female,40_49
934,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,,1,,,,,1.0,28.0,2021,,151840002,1,,58246340.0,,,1.0,1.0,1.0,,3.297034512,2.0,,Q1 Lowest,,2.0,1.0,1.0,,,1.0,Thailand,2.0,2,,,,,,4.0,,1.0,0.0,2.0,2.0,,1.0,1.0,,3.0,,1.0,1.0,,THA,4.0,1.0,2.0,1.0,1.0,2.0,1,1.0,1.0,,1.0,False,Female,23_29
935,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,2.0,,1,,,,,1.0,57.0,2021,,129251205,1,,58246340.0,,,1.0,2.0,1.0,,1.447306336,2.0,1.0,Q2,,2.0,1.0,1.0,,,2.0,Thailand,2.0,1,,,3.0,,,4.0,,1.0,0.0,3.0,2.0,1.0,1.0,2.0,,2.0,,1.0,1.0,,THA,4.0,2.0,2.0,1.0,1.0,2.0,1,2.0,2.0,,2.0,False,Female,50_59
936,1.0,2.0,2.0,East Asia & Pacific (excluding high income),2.0,2.0,1.0,2.0,2.0,2.0,,1,,,,,1.0,35.0,2021,,153472949,1,,58246340.0,1.0,,3.0,6.0,3.0,2.0,0.421364891,1.0,2.0,Q4,,2.0,1.0,1.0,,2.0,1.0,Thailand,1.0,1,,,1.0,,,1.0,2.0,1.0,1.0,,2.0,,2.0,,,3.0,,0.0,,1.0,THA,4.0,4.0,1.0,4.0,1.0,2.0,1,,1.0,,,False,Female,30_39
937,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,2.0,1.0,2.0,2.0,2.0,,1,,,,,1.0,35.0,2021,,209769331,1,,58246340.0,,,2.0,2.0,2.0,2.0,1.571947731,2.0,2.0,Q3,,1.0,1.0,1.0,,2.0,1.0,Thailand,2.0,1,,,,,,1.0,2.0,1.0,0.0,1.0,2.0,,1.0,,,1.0,,1.0,1.0,1.0,THA,4.0,4.0,1.0,1.0,1.0,2.0,1,1.0,1.0,,,False,Female,30_39
