merchantpay_dig,account_usage,no_account_insufficient_funds,emergency_fund_source,female,received_public_pension,respondent_id,wages_mobile,survey_weight,account_ownership,mobile_money_activity,received_wages,saved_bank,saved_mobile_money,received_transfers,recieved_wages,made_utility_payment,received_acc_balance_info,store_money_account,agriculture_payment_account,ever_had_mobile_money_account,mobile_money_usage,utility_payment,economycode,no_mobile_account_lack_documentation,any_digital_payment,received_agriculture_payment,no_account_lack_of_trust,no_account_distance,credit_card_ownership,education_level,survey_year,borrowed_from_family_friends,no_account_too_expensive,agricultural_payment_mobile,no_account_documentation,borrowed_from_formal_bank,utility_payment_cash,mobile_money_send_recieve,sent_domestic_remittance_account,no_mobile_agents_far,applied_for_mobile_loan,financial_instituion_account,wages_card,utility_payment_bank,mobile_money_transaction,no_mobile_account_too_expensive,wage_payment_method,no_account_family_member,age,saved_money,recieved_agricultural_payment,borrowed_from_savings_club,borrowed_money,account_ownership,received_goverment_transfer,agri_payment_card,income_quintile,world_bank_region,account_transaction_activity,emergency_fund_access,debit_card_ownership,agri_payment_bank,mobile_money_account,utility_payment_mobile,agri_payment_mobile,financial_health_indicator,ever_had_bank_account,wages_bank_account,employment_status,debit_card_ownership,agriculture_payment_method,adult_population,emergency_funds,high_withdrawal_fee_wages,economy,codes_found,gender,age_group,education_original
0.0,,2.0,3.0,1,2.0,174707052,2.0,0.638179311,,,2.0,2.0,,4.0,1.0,1.0,,,,,,2.0,THA,,0.0,4.0,2.0,1.0,,2.0,2024,2.0,2.0,,2.0,2.0,,,,,2.0,0,,2.0,,,2.0,1.0,44.0,1.0,2.0,,0.0,0,2.0,,Q3,East Asia & Pacific (excluding high income),,3.0,,,0.0,2.0,,1.0,1.0,2.0,1.0,2,,60882768.0,3.0,,Thailand,False,Female,40_49,2.0
1.0,3.0,,2.0,2,2.0,174732565,,0.318925442,3.0,,4.0,1.0,,4.0,2.0,1.0,1.0,1.0,,,,1.0,THA,,1.0,1.0,,,2.0,2.0,2024,2.0,,,,2.0,,,1.0,,2.0,1,,2.0,,,,,44.0,1.0,1.0,,1.0,1,2.0,,Q5 Highest,East Asia & Pacific (excluding high income),1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,,,1.0,1,,60882768.0,5.0,,Thailand,False,Male,40_49,2.0
1.0,3.0,,4.0,2,2.0,174742478,2.0,0.19359578,3.0,,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,,,,2.0,THA,,1.0,4.0,,,2.0,1.0,2024,2.0,,,,2.0,,,,,2.0,1,,2.0,,,2.0,,48.0,0.0,2.0,,0.0,1,2.0,,Q5 Highest,East Asia & Pacific (excluding high income),1.0,1.0,2.0,,0.0,2.0,,4.0,,1.0,1.0,1,,60882768.0,2.0,1.0,Thailand,False,Male,40_49,1.0
0.0,3.0,,1.0,2,2.0,174795038,2.0,1.788771212,3.0,,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,,,2.0,THA,,1.0,4.0,,,2.0,1.0,2024,1.0,,2.0,,2.0,,,,,2.0,1,,2.0,,,2.0,,48.0,1.0,2.0,,1.0,1,1.0,,Q3,East Asia & Pacific (excluding high income),2.0,1.0,1.0,,1.0,2.0,,4.0,,2.0,1.0,2,,60882768.0,2.0,,Thailand,False,Male,40_49,1.0
0.0,2.0,,2.0,1,2.0,174797330,2.0,0.244591453,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,THA,,1.0,4.0,,,2.0,2.0,2024,2.0,,2.0,,2.0,,,,,2.0,1,,2.0,,,1.0,,53.0,1.0,2.0,,0.0,1,1.0,,Q2,East Asia & Pacific (excluding high income),,2.0,1.0,,0.0,2.0,,4.0,,1.0,1.0,1,,60882768.0,2.0,2.0,Thailand,False,Female,50_59,2.0
1.0,3.0,,4.0,1,2.0,174835454,,0.135631464,1.0,,4.0,2.0,,1.0,2.0,1.0,2.0,2.0,1.0,,,2.0,THA,,1.0,4.0,,,2.0,1.0,2024,1.0,,2.0,,2.0,,,,,2.0,1,,2.0,,,,,67.0,0.0,2.0,,1.0,1,1.0,,Q2,East Asia & Pacific (excluding high income),,2.0,1.0,,0.0,2.0,,4.0,,,2.0,1,,60882768.0,2.0,,Thailand,False,Female,60_69,1.0
1.0,1.0,,4.0,2,2.0,175020258,1.0,3.424553462,2.0,,1.0,1.0,,4.0,1.0,1.0,1.0,1.0,,,,1.0,THA,,1.0,4.0,,,2.0,3.0,2024,1.0,,,,2.0,,,,,2.0,1,,1.0,,,2.0,,35.0,1.0,2.0,,1.0,1,2.0,,Q5 Highest,East Asia & Pacific (excluding high income),,3.0,1.0,,1.0,1.0,,6.0,,1.0,2.0,2,,60882768.0,2.0,2.0,Thailand,False,Male,30_39,3.0
1.0,1.0,,3.0,1,2.0,175169992,2.0,0.135631464,2.0,,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,,,,1.0,THA,,1.0,4.0,,,2.0,3.0,2024,2.0,,,,2.0,,,1.0,,2.0,1,,1.0,,,2.0,,53.0,1.0,2.0,,0.0,1,2.0,,Q5 Highest,East Asia & Pacific (excluding high income),,3.0,1.0,,1.0,2.0,,1.0,,1.0,1.0,1,,60882768.0,1.0,2.0,Thailand,False,Female,50_59,3.0
1.0,1.0,,3.0,1,2.0,175471023,,0.322472854,1.0,,4.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,,,,1.0,THA,,1.0,4.0,,,1.0,2.0,2024,2.0,,,,2.0,,,,,2.0,1,,2.0,,,,,54.0,1.0,2.0,,1.0,1,2.0,,Q4,East Asia & Pacific (excluding high income),,2.0,1.0,,1.0,1.0,,8.0,,,1.0,1,,60882768.0,5.0,,Thailand,False,Female,50_59,2.0
1.0,1.0,,2.0,2,2.0,175543439,2.0,1.385196381,2.0,,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,,,,1.0,THA,,1.0,4.0,,,1.0,3.0,2024,1.0,,,,1.0,,,1.0,,1.0,1,,2.0,,,2.0,,37.0,1.0,2.0,,1.0,1,2.0,,Q4,East Asia & Pacific (excluding high income),,2.0,1.0,,1.0,1.0,,5.0,,1.0,1.0,2,,60882768.0,4.0,2.0,Thailand,False,Male,30_39,3.0
0.0,2.0,,2.0,2,1.0,175721817,,0.135631464,2.0,,4.0,2.0,,1.0,2.0,1.0,1.0,2.0,1.0,,,2.0,THA,,1.0,4.0,,,2.0,1.0,2024,1.0,,2.0,,2.0,,,,,2.0,1,,2.0,,,,,70.0,0.0,2.0,,1.0,1,1.0,,Q1 Lowest,East Asia & Pacific (excluding high income),,,1.0,,0.0,2.0,,4.0,,,1.0,1,,60882768.0,7.0,,Thailand,False,Male,70_plus,1.0
1.0,1.0,,4.0,1,2.0,175802507,,0.477718088,1.0,,4.0,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,,,1.0,THA,,1.0,4.0,,,2.0,1.0,2024,1.0,,2.0,,2.0,,,,,1.0,1,,2.0,,,,,56.0,1.0,2.0,,1.0,1,1.0,,Q3,East Asia & Pacific (excluding high income),,2.0,2.0,,0.0,1.0,,3.0,,,1.0,1,,60882768.0,2.0,,Thailand,False,Female,50_59,1.0
0.0,,1.0,4.0,2,2.0,175969795,,1.563927445,,,4.0,2.0,,4.0,2.0,2.0,,,,,,4.0,THA,,0.0,2.0,1.0,2.0,,1.0,2024,2.0,2.0,,2.0,2.0,,,,,2.0,0,,,,,,1.0,53.0,0.0,1.0,,0.0,0,2.0,,Q4,East Asia & Pacific (excluding high income),,2.0,,2.0,0.0,,2.0,5.0,1.0,,1.0,2,,60882768.0,2.0,,Thailand,False,Male,50_59,1.0
0.0,2.0,,4.0,2,2.0,175972425,,3.085300551,3.0,,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,1.0,THA,,1.0,4.0,,,1.0,2.0,2024,2.0,,2.0,,2.0,,,1.0,,1.0,1,,1.0,,,,,32.0,1.0,2.0,,1.0,1,1.0,,Q3,East Asia & Pacific (excluding high income),,3.0,2.0,,1.0,1.0,,4.0,,,2.0,1,1.0,60882768.0,5.0,,Thailand,False,Male,30_39,2.0
1.0,1.0,,2.0,1,2.0,175997071,,2.187920552,1.0,,4.0,1.0,,4.0,2.0,1.0,2.0,1.0,,,,1.0,THA,,1.0,4.0,,,2.0,2.0,2024,2.0,,,,2.0,,,1.0,,2.0,1,,1.0,,,,,42.0,1.0,2.0,,0.0,1,2.0,,Q3,East Asia & Pacific (excluding high income),,2.0,2.0,,0.0,1.0,,2.0,,,1.0,1,,60882768.0,2.0,,Thailand,False,Female,40_49,2.0
1.0,2.0,,1.0,2,2.0,176034737,,1.307034707,3.0,,4.0,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,,,1.0,THA,,1.0,1.0,,,2.0,1.0,2024,1.0,,2.0,,2.0,,,1.0,,2.0,1,,1.0,,,,,25.0,1.0,1.0,,1.0,1,1.0,,Q3,East Asia & Pacific (excluding high income),,2.0,1.0,1.0,1.0,1.0,1.0,3.0,,,1.0,1,,60882768.0,4.0,,Thailand,False,Male,23_29,1.0
0.0,2.0,,2.0,2,1.0,176066331,,0.346950907,2.0,,4.0,2.0,,4.0,2.0,2.0,2.0,2.0,1.0,,,4.0,THA,,1.0,4.0,,,2.0,2.0,2024,1.0,,2.0,,2.0,,,2.0,,2.0,1,,,,,,,82.0,0.0,2.0,,1.0,1,2.0,,Q5 Highest,East Asia & Pacific (excluding high income),,2.0,1.0,,0.0,,,3.0,,,1.0,1,,60882768.0,2.0,,Thailand,False,Male,70_plus,2.0
1.0,1.0,,2.0,2,2.0,176077478,,1.851218565,1.0,,4.0,1.0,,4.0,2.0,1.0,1.0,1.0,,,,2.0,THA,,1.0,4.0,,,2.0,3.0,2024,1.0,,,,2.0,,,,,2.0,1,,2.0,,,,,24.0,1.0,2.0,,1.0,1,2.0,,Q5 Highest,East Asia & Pacific (excluding high income),,2.0,2.0,,0.0,2.0,,1.0,,,1.0,1,,60882768.0,2.0,,Thailand,False,Male,23_29,3.0
0.0,4.0,,4.0,2,2.0,176271169,2.0,2.571703356,2.0,,2.0,2.0,,1.0,1.0,1.0,2.0,2.0,1.0,,,2.0,THA,,1.0,4.0,,,2.0,1.0,2024,2.0,,2.0,,1.0,,,,,2.0,1,,2.0,,,2.0,,60.0,0.0,2.0,,1.0,1,1.0,,Q4,East Asia & Pacific (excluding high income),,2.0,1.0,,0.0,2.0,,3.0,,2.0,1.0,1,,60882768.0,2.0,,Thailand,False,Male,60_69,1.0
0.0,,1.0,1.0,1,1.0,176439168,,0.135631464,,,4.0,2.0,,4.0,2.0,1.0,,,2.0,,,2.0,THA,,0.0,4.0,2.0,2.0,,1.0,2024,2.0,2.0,2.0,1.0,2.0,,,,,2.0,0,,2.0,,,,2.0,63.0,0.0,2.0,,0.0,0,2.0,,Q2,East Asia & Pacific (excluding high income),,,,,0.0,2.0,,1.0,2.0,,1.0,2,2.0,60882768.0,7.0,,Thailand,False,Female,60_69,1.0
1.0,1.0,,4.0,2,1.0,176468455,1.0,0.224223842,2.0,,1.0,1.0,,4.0,1.0,1.0,1.0,1.0,1.0,,,1.0,THA,,1.0,4.0,,,1.0,3.0,2024,2.0,,1.0,,2.0,,,1.0,,2.0,1,,1.0,,,1.0,,60.0,1.0,2.0,,0.0,1,2.0,,Q5 Highest,East Asia & Pacific (excluding high income),,3.0,1.0,,1.0,1.0,,6.0,,1.0,1.0,1,,60882768.0,1.0,2.0,Thailand,False,Male,60_69,3.0
1.0,1.0,,1.0,1,2.0,176546357,,0.135631464,1.0,,4.0,2.0,,1.0,2.0,1.0,2.0,1.0,1.0,,,2.0,THA,,1.0,4.0,,,2.0,1.0,2024,1.0,,2.0,,2.0,,,,,2.0,1,,2.0,,,,,64.0,1.0,2.0,,1.0,1,1.0,,Q5 Highest,East Asia & Pacific (excluding high income),,3.0,1.0,,0.0,2.0,,7.0,,,1.0,1,,60882768.0,5.0,,Thailand,False,Female,60_69,1.0
0.0,4.0,,1.0,1,2.0,176583425,,0.920307067,3.0,,4.0,1.0,,1.0,2.0,1.0,2.0,2.0,1.0,,,2.0,THA,,1.0,2.0,,,2.0,1.0,2024,2.0,,2.0,,2.0,,,2.0,,2.0,1,,2.0,,,,,46.0,1.0,1.0,2.0,1.0,1,1.0,,Q2,East Asia & Pacific (excluding high income),1.0,2.0,2.0,2.0,0.0,2.0,2.0,4.0,,,1.0,1,,60882768.0,3.0,,Thailand,False,Female,40_49,1.0
0.0,,1.0,1.0,2,2.0,176599769,,0.317853325,,,4.0,2.0,,4.0,2.0,2.0,,,,,,4.0,THA,,0.0,4.0,2.0,1.0,,1.0,2024,2.0,2.0,,2.0,2.0,,,,,2.0,0,,,,,,2.0,51.0,0.0,2.0,,0.0,0,2.0,,Q1 Lowest,East Asia & Pacific (excluding high income),,,,,0.0,,,3.0,1.0,,2.0,2,,60882768.0,7.0,,Thailand,False,Male,50_59,1.0
0.0,2.0,,1.0,1,2.0,176815862,,0.238270523,2.0,,4.0,2.0,,1.0,2.0,1.0,2.0,2.0,1.0,,,2.0,THA,,1.0,4.0,,,2.0,1.0,2024,2.0,,2.0,,2.0,,,,,2.0,1,,2.0,,,,,64.0,0.0,2.0,,0.0,1,1.0,,Q5 Highest,East Asia & Pacific (excluding high income),,,1.0,,0.0,2.0,,4.0,,,1.0,1,,60882768.0,7.0,,Thailand,False,Female,60_69,1.0
1.0,1.0,,5.0,2,2.0,176863042,,0.729532197,1.0,,4.0,4.0,,4.0,2.0,1.0,4.0,4.0,,,,1.0,THA,,1.0,4.0,,,4.0,2.0,2024,2.0,,,,2.0,,,,,2.0,1,,2.0,,,,,30.0,0.0,2.0,,0.0,1,2.0,,Q5 Highest,East Asia & Pacific (excluding high income),,3.0,1.0,,0.0,1.0,,3.0,,,1.0,2,,60882768.0,2.0,,Thailand,False,Male,30_39,2.0
1.0,2.0,,5.0,2,1.0,177052106,,0.764086169,2.0,,4.0,2.0,,4.0,2.0,1.0,1.0,2.0,1.0,,,2.0,THA,,1.0,4.0,,,2.0,1.0,2024,2.0,,2.0,,2.0,,,,,2.0,1,,2.0,,,,,67.0,0.0,2.0,,0.0,1,2.0,,Q4,East Asia & Pacific (excluding high income),,3.0,1.0,,0.0,2.0,,7.0,,,2.0,1,,60882768.0,2.0,,Thailand,False,Male,60_69,1.0
0.0,2.0,,4.0,2,2.0,177077752,2.0,0.581200079,2.0,,2.0,2.0,,1.0,1.0,1.0,2.0,2.0,1.0,,,2.0,THA,,1.0,4.0,,,2.0,1.0,2024,2.0,,2.0,,2.0,,,,,2.0,1,,2.0,,,2.0,,63.0,1.0,2.0,2.0,0.0,1,1.0,,Q5 Highest,East Asia & Pacific (excluding high income),,1.0,1.0,,0.0,2.0,,3.0,,2.0,1.0,1,,60882768.0,2.0,,Thailand,False,Male,60_69,1.0
1.0,1.0,,4.0,1,2.0,177129493,1.0,0.206418602,1.0,,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,1.0,THA,,1.0,4.0,,,1.0,3.0,2024,2.0,,,,2.0,,,1.0,,2.0,1,,1.0,,,2.0,,50.0,1.0,2.0,2.0,0.0,1,2.0,,Q5 Highest,East Asia & Pacific (excluding high income),,3.0,2.0,,1.0,2.0,,3.0,,1.0,1.0,2,,60882768.0,1.0,2.0,Thailand,False,Female,50_59,3.0
0.0,2.0,,5.0,1,2.0,177351190,,0.713246652,3.0,,4.0,1.0,,4.0,2.0,1.0,2.0,4.0,,,,3.0,THA,,0.0,4.0,,,2.0,1.0,2024,2.0,,,,2.0,,,,,2.0,1,,2.0,,,,,43.0,1.0,2.0,,0.0,1,2.0,,Q3,East Asia & Pacific (excluding high income),,1.0,1.0,,0.0,2.0,,4.0,,,1.0,1,,60882768.0,5.0,,Thailand,False,Female,40_49,1.0
0.0,2.0,,4.0,1,2.0,177539218,2.0,0.343204036,2.0,,3.0,2.0,,4.0,1.0,1.0,2.0,1.0,,,,2.0,THA,,0.0,4.0,,,2.0,1.0,2024,2.0,,,,2.0,,,,,2.0,1,2.0,2.0,,,2.0,,84.0,1.0,2.0,,0.0,1,2.0,,Q1 Lowest,East Asia & Pacific (excluding high income),,,1.0,,0.0,2.0,,1.0,,2.0,1.0,1,,60882768.0,7.0,,Thailand,False,Female,70_plus,1.0
1.0,1.0,,4.0,1,1.0,177756539,2.0,0.827851297,2.0,,1.0,4.0,,4.0,1.0,1.0,2.0,2.0,1.0,,,1.0,THA,,1.0,4.0,,,2.0,3.0,2024,2.0,,2.0,,2.0,,,1.0,,2.0,1,,2.0,,,2.0,,39.0,1.0,2.0,,0.0,1,2.0,,Q5 Highest,East Asia & Pacific (excluding high income),,1.0,1.0,,0.0,1.0,,4.0,,1.0,1.0,1,,60882768.0,5.0,2.0,Thailand,False,Female,30_39,3.0
1.0,1.0,,4.0,2,2.0,177970721,1.0,1.310003915,2.0,,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,1.0,THA,,1.0,4.0,,,1.0,2.0,2024,2.0,,,,2.0,,,1.0,,2.0,1,,1.0,,,2.0,,18.0,1.0,2.0,,0.0,1,2.0,,Q4,East Asia & Pacific (excluding high income),,2.0,1.0,,1.0,1.0,,4.0,,1.0,1.0,1,,60882768.0,3.0,2.0,Thailand,False,Male,18_22,2.0
0.0,1.0,,2.0,2,2.0,178178494,2.0,0.77642478,1.0,,1.0,1.0,,2.0,1.0,2.0,2.0,1.0,2.0,,,4.0,THA,,1.0,4.0,,,2.0,1.0,2024,1.0,,2.0,,1.0,,,,,1.0,1,,,,,2.0,,38.0,1.0,2.0,1.0,1.0,1,1.0,,Q1 Lowest,East Asia & Pacific (excluding high income),,1.0,1.0,,0.0,,,4.0,,1.0,1.0,1,,60882768.0,1.0,1.0,Thailand,False,Male,30_39,1.0
0.0,2.0,,1.0,2,1.0,178556339,,0.135631464,2.0,,4.0,2.0,,1.0,2.0,2.0,2.0,2.0,1.0,,,4.0,THA,,1.0,4.0,,,2.0,1.0,2024,2.0,,2.0,,2.0,,,,,2.0,1,,,,,,,74.0,0.0,2.0,,0.0,1,1.0,,Q1 Lowest,East Asia & Pacific (excluding high income),,2.0,1.0,,0.0,,,4.0,,,2.0,1,,60882768.0,2.0,,Thailand,False,Male,70_plus,1.0
0.0,2.0,,4.0,1,2.0,178602995,,1.581361418,2.0,,4.0,2.0,,1.0,2.0,2.0,1.0,2.0,1.0,,,4.0,THA,,1.0,2.0,,,2.0,1.0,2024,1.0,,2.0,,2.0,,,,,2.0,1,,,,,,,23.0,0.0,1.0,,1.0,1,1.0,,Q2,East Asia & Pacific (excluding high income),,1.0,1.0,2.0,0.0,,2.0,2.0,,,1.0,1,,60882768.0,2.0,,Thailand,False,Female,23_29,1.0
0.0,6.0,,4.0,1,2.0,178607994,,1.914537934,6.0,,4.0,2.0,,4.0,2.0,1.0,2.0,4.0,,,,2.0,THA,,1.0,1.0,,,2.0,1.0,2024,4.0,,,,4.0,,,,,2.0,1,,2.0,,,,,42.0,0.0,1.0,,0.0,1,2.0,,Q4,East Asia & Pacific (excluding high income),4.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,,,1.0,1,,60882768.0,2.0,,Thailand,False,Female,40_49,1.0
0.0,2.0,,2.0,1,2.0,178785143,,1.849975983,2.0,,4.0,2.0,,1.0,2.0,1.0,2.0,2.0,1.0,,,2.0,THA,,1.0,4.0,,,2.0,1.0,2024,2.0,,2.0,,1.0,,,,,2.0,1,,2.0,,,,,62.0,0.0,2.0,,1.0,1,1.0,,Q1 Lowest,East Asia & Pacific (excluding high income),,2.0,1.0,,0.0,2.0,,5.0,,,1.0,1,,60882768.0,4.0,,Thailand,False,Female,60_69,1.0
0.0,1.0,,5.0,1,2.0,178820085,,0.322472854,3.0,,4.0,2.0,,4.0,2.0,1.0,2.0,4.0,,,,2.0,THA,,1.0,4.0,,,2.0,2.0,2024,2.0,,,,2.0,,,1.0,,2.0,1,,2.0,,,,,50.0,0.0,2.0,,0.0,1,2.0,,Q3,East Asia & Pacific (excluding high income),,2.0,1.0,,0.0,2.0,,3.0,,,1.0,2,,60882768.0,2.0,,Thailand,False,Female,50_59,2.0
1.0,1.0,,3.0,1,2.0,178981370,2.0,1.035853695,2.0,,1.0,2.0,,4.0,1.0,2.0,1.0,2.0,,,,4.0,THA,,1.0,4.0,,,2.0,1.0,2024,2.0,,,,2.0,,,1.0,,2.0,1,,,,,2.0,,25.0,0.0,2.0,,0.0,1,2.0,,Q3,East Asia & Pacific (excluding high income),,2.0,1.0,,0.0,,,4.0,,1.0,1.0,2,,60882768.0,4.0,2.0,Thailand,False,Female,23_29,1.0
0.0,,1.0,1.0,1,2.0,179105211,2.0,0.261898246,,,2.0,2.0,,4.0,1.0,1.0,,,,,,2.0,THA,,0.0,4.0,1.0,2.0,,1.0,2024,2.0,1.0,,2.0,2.0,,,,,2.0,0,,2.0,,,2.0,2.0,56.0,0.0,2.0,,0.0,0,2.0,,Q1 Lowest,East Asia & Pacific (excluding high income),,1.0,,,0.0,2.0,,1.0,2.0,2.0,1.0,2,,60882768.0,4.0,,Thailand,False,Female,50_59,1.0
1.0,3.0,,3.0,2,2.0,179314465,,0.696293967,1.0,,4.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,,,,1.0,THA,,1.0,4.0,,,2.0,2.0,2024,1.0,,,,2.0,,,,,2.0,1,,1.0,,,,,48.0,1.0,2.0,,1.0,1,2.0,,Q4,East Asia & Pacific (excluding high income),,2.0,1.0,,1.0,1.0,,4.0,,,1.0,1,,60882768.0,2.0,,Thailand,False,Male,40_49,2.0
1.0,1.0,,5.0,1,2.0,179440008,,0.718921481,1.0,,4.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,,,,2.0,THA,,0.0,4.0,,,2.0,1.0,2024,2.0,,,,1.0,,,,,2.0,1,,2.0,,,,,55.0,1.0,2.0,,1.0,1,2.0,,Q2,East Asia & Pacific (excluding high income),,1.0,1.0,,0.0,2.0,,1.0,,,1.0,4,,60882768.0,5.0,,Thailand,False,Female,50_59,1.0
1.0,1.0,,3.0,2,2.0,179556739,1.0,3.424553462,4.0,,1.0,2.0,,1.0,1.0,1.0,2.0,2.0,1.0,,,1.0,THA,,1.0,4.0,,,2.0,1.0,2024,1.0,,2.0,,2.0,,,,,2.0,1,,1.0,,,2.0,,33.0,0.0,2.0,,1.0,1,1.0,,Q3,East Asia & Pacific (excluding high income),,1.0,1.0,,1.0,1.0,,2.0,,1.0,1.0,2,,60882768.0,2.0,1.0,Thailand,False,Male,30_39,1.0
0.0,2.0,,1.0,2,2.0,179747350,2.0,0.178695935,2.0,,2.0,2.0,,4.0,1.0,2.0,2.0,2.0,,,,4.0,THA,,0.0,4.0,,,2.0,1.0,2024,2.0,,,,2.0,,,,,2.0,1,,,,,2.0,,50.0,0.0,2.0,,0.0,1,2.0,,Q2,East Asia & Pacific (excluding high income),,2.0,2.0,,0.0,,,4.0,,2.0,1.0,1,,60882768.0,2.0,,Thailand,False,Male,50_59,1.0
0.0,2.0,,2.0,1,2.0,179826529,,0.294047726,3.0,,4.0,2.0,,1.0,2.0,1.0,2.0,2.0,1.0,,,2.0,THA,,1.0,4.0,,,2.0,1.0,2024,2.0,,2.0,,2.0,,,,,2.0,1,,2.0,,,,,58.0,0.0,2.0,,0.0,1,1.0,,Q1 Lowest,East Asia & Pacific (excluding high income),,1.0,1.0,,0.0,2.0,,3.0,,,2.0,1,,60882768.0,2.0,,Thailand,False,Female,50_59,1.0
0.0,,,5.0,1,2.0,179892780,,0.206097063,,,4.0,2.0,,1.0,2.0,2.0,,,3.0,,,4.0,THA,,1.0,4.0,,,,1.0,2024,2.0,,3.0,,3.0,,,,,3.0,1,,,,,,,84.0,0.0,2.0,,0.0,1,1.0,,Q1 Lowest,East Asia & Pacific (excluding high income),,,,,0.0,,,7.0,,,2.0,3,1.0,60882768.0,8.0,,Thailand,False,Female,70_plus,1.0
0.0,4.0,,2.0,1,2.0,179895334,,0.709749103,4.0,,4.0,2.0,,1.0,2.0,1.0,2.0,2.0,1.0,,,2.0,THA,,1.0,4.0,,,2.0,1.0,2024,2.0,,2.0,,2.0,,,,,2.0,1,,2.0,,,,,59.0,0.0,2.0,,0.0,1,1.0,,Q1 Lowest,East Asia & Pacific (excluding high income),1.0,1.0,1.0,,0.0,2.0,,4.0,,,2.0,2,,60882768.0,2.0,,Thailand,False,Female,50_59,1.0
1.0,1.0,,1.0,2,2.0,179955997,1.0,1.320182503,2.0,,1.0,2.0,,4.0,1.0,1.0,2.0,1.0,,,,1.0,THA,,1.0,1.0,,,2.0,1.0,2024,1.0,,,,2.0,,,,,2.0,1,,2.0,,,2.0,,40.0,0.0,1.0,,1.0,1,2.0,,Q2,East Asia & Pacific (excluding high income),,2.0,2.0,1.0,1.0,1.0,2.0,4.0,,1.0,1.0,1,,60882768.0,3.0,2.0,Thailand,False,Male,40_49,1.0
0.0,,,3.0,1,2.0,180177862,,3.424553462,,,4.0,1.0,,1.0,2.0,1.0,,,1.0,,,1.0,THA,,1.0,4.0,,,,1.0,2024,2.0,,1.0,,2.0,2.0,,1.0,,2.0,1,,1.0,,,,,40.0,1.0,2.0,,0.0,1,1.0,,Q1 Lowest,East Asia & Pacific (excluding high income),,2.0,,,1.0,1.0,,3.0,,,2.0,2,,60882768.0,1.0,,Thailand,False,Female,40_49,1.0
0.0,2.0,,2.0,2,2.0,180368835,,0.619733101,2.0,,4.0,2.0,,1.0,2.0,1.0,2.0,2.0,1.0,,,2.0,THA,,1.0,4.0,,,2.0,1.0,2024,2.0,,2.0,,2.0,,,,,2.0,1,,2.0,,,,,79.0,0.0,2.0,,0.0,1,1.0,,Q1 Lowest,East Asia & Pacific (excluding high income),,,1.0,,0.0,2.0,,4.0,,,2.0,1,,60882768.0,7.0,,Thailand,False,Male,70_plus,1.0
0.0,3.0,,5.0,1,2.0,180369449,,1.958657048,2.0,,4.0,2.0,,4.0,2.0,1.0,2.0,1.0,,,,2.0,THA,,1.0,4.0,,,2.0,1.0,2024,2.0,,,,1.0,,,1.0,,2.0,1,,2.0,,,,,58.0,1.0,2.0,2.0,1.0,1,2.0,,Q4,East Asia & Pacific (excluding high income),,,1.0,,0.0,2.0,,4.0,,,2.0,1,,60882768.0,7.0,,Thailand,False,Female,50_59,1.0
0.0,2.0,,2.0,1,2.0,180403678,,0.477718088,2.0,,4.0,1.0,,1.0,2.0,1.0,2.0,2.0,1.0,,,2.0,THA,,1.0,4.0,,,2.0,1.0,2024,2.0,,2.0,,2.0,,,1.0,,2.0,1,,2.0,,,,,58.0,1.0,2.0,,0.0,1,1.0,,Q5 Highest,East Asia & Pacific (excluding high income),,2.0,1.0,,0.0,2.0,,4.0,,,2.0,1,,60882768.0,2.0,,Thailand,False,Female,50_59,1.0
0.0,6.0,,5.0,1,2.0,180435326,,1.53872457,6.0,,4.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,,,,4.0,THA,,0.0,4.0,,,2.0,1.0,2024,2.0,,,,2.0,,,,,2.0,1,,,,,,,19.0,0.0,2.0,,0.0,1,2.0,,Q1 Lowest,East Asia & Pacific (excluding high income),2.0,,2.0,,0.0,,,7.0,,,2.0,2,,60882768.0,8.0,,Thailand,False,Female,18_22,1.0
1.0,1.0,,4.0,1,2.0,180534896,2.0,0.704734412,2.0,,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,,,,4.0,THA,,1.0,4.0,,,2.0,2.0,2024,1.0,,,,2.0,,,,,2.0,1,,,,,1.0,,39.0,1.0,2.0,,1.0,1,2.0,,Q3,East Asia & Pacific (excluding high income),,2.0,1.0,,1.0,,,5.0,,1.0,1.0,1,,60882768.0,2.0,2.0,Thailand,False,Female,30_39,2.0
